CustomerID,Total_Orders,Total_Revenue,AOV,CLV,Tier
13774.0,1,345.0,345.0,345.0,Silver
13777.0,33,25977.16,787.1866666666666,25977.16,Platinum
13778.0,1,178.7,178.7,178.7,Bronze
13780.0,2,360.01,180.005,360.01,Silver
13781.0,1,127.84,127.84,127.84,Bronze
13782.0,6,908.86,151.47666666666666,908.8599999999999,Gold
13784.0,11,2462.79,223.89,2462.79,Platinum
13786.0,1,230.39999999999998,230.39999999999998,230.39999999999998,Bronze
13787.0,2,309.04,154.52,309.04,Silver
13790.0,1,348.8,348.8,348.8,Silver
13791.0,2,1516.0,758.0,1516.0,Gold
13792.0,2,195.55,97.775,195.55,Bronze
13798.0,57,37153.85,651.8219298245614,37153.85,Platinum
13799.0,2,688.86,344.43,688.86,Gold
13800.0,1,558.32,558.32,558.32,Silver
13801.0,1,324.8,324.8,324.8,Silver
13802.0,3,4599.42,1533.14,4599.42,Platinum
13803.0,1,277.07,277.07,277.07,Bronze
13804.0,7,2588.39,369.77,2588.39,Platinum
13805.0,2,924.6,462.3,924.6,Gold
13806.0,1,256.38,256.38,256.38,Bronze
13807.0,1,112.6,112.6,112.6,Bronze
13808.0,5,1747.66,349.53200000000004,1747.6600000000003,Platinum
13809.0,1,155.05,155.05,155.05,Bronze
13810.0,3,1499.01,499.67,1499.01,Gold
13811.0,3,814.5,271.5,814.5,Gold
13812.0,3,539.0,179.66666666666666,539.0,Silver
13813.0,4,1366.8600000000001,341.71500000000003,1366.8600000000001,Gold
13814.0,2,1579.12,789.56,1579.12,Gold
13815.0,4,4027.36,1006.84,4027.36,Platinum
13816.0,2,571.6700000000001,285.83500000000004,571.6700000000001,Silver
13817.0,2,382.98,191.49,382.98,Silver
13819.0,3,1140.35,380.1166666666666,1140.35,Gold
13821.0,2,385.64,192.82,385.64,Silver
13822.0,2,632.0,316.0,632.0,Silver
13823.0,2,957.66,478.83,957.66,Gold
13824.0,5,1698.94,339.788,1698.94,Platinum
13826.0,1,189.5,189.5,189.5,Bronze
13827.0,3,409.8,136.6,409.79999999999995,Silver
13828.0,1,209.49,209.49,209.49,Bronze
13831.0,6,2198.45,366.4083333333333,2198.45,Platinum
13832.0,1,52.199999999999996,52.199999999999996,52.199999999999996,Bronze
13833.0,1,383.85,383.85,383.85,Silver
13835.0,4,834.57,208.6425,834.57,Gold
13837.0,2,266.59000000000003,133.29500000000002,266.59000000000003,Bronze
13838.0,4,674.82,168.705,674.82,Gold
13841.0,1,85.0,85.0,85.0,Bronze
13842.0,9,3385.62,376.18,3385.62,Platinum
13844.0,1,361.62,361.62,361.62,Silver
13845.0,1,312.98,312.98,312.98,Silver
13846.0,3,865.0600000000001,288.35333333333335,865.0600000000001,Gold
13848.0,3,1255.0,418.3333333333333,1255.0,Gold
13849.0,2,1537.95,768.975,1537.95,Gold
13850.0,1,1595.48,1595.48,1595.48,Gold
13851.0,3,2651.46,883.82,2651.46,Platinum
13853.0,1,1090.14,1090.14,1090.14,Gold
13854.0,25,8109.5199999999995,324.38079999999997,8109.5199999999995,Platinum
13856.0,3,388.5,129.5,388.5,Silver
13858.0,1,216.17,216.17,216.17,Bronze
13859.0,1,201.16,201.16,201.16,Bronze
13860.0,5,1245.9,249.18,1245.9,Gold
13862.0,8,2209.36,276.17,2209.36,Platinum
13863.0,1,305.78,305.78,305.78,Bronze
13865.0,4,501.56,125.39,501.56,Silver
13866.0,1,145.67000000000002,145.67000000000002,145.67000000000002,Bronze
13867.0,3,1005.09,335.03000000000003,1005.0900000000001,Gold
13868.0,2,3192.54,1596.27,3192.54,Platinum
13869.0,4,3083.65,770.9125,3083.65,Platinum
13870.0,8,2770.94,346.3675,2770.94,Platinum
13871.0,13,6403.25,492.5576923076923,6403.25,Platinum
13873.0,3,389.6,129.86666666666667,389.6,Silver
13874.0,1,540.45,540.45,540.45,Silver
13875.0,5,1786.79,357.358,1786.79,Platinum
13876.0,1,122.7,122.7,122.7,Bronze
13877.0,1,117.24,117.24,117.24,Bronze
13878.0,1,1271.57,1271.57,1271.57,Gold
13880.0,13,3219.77,247.67461538461538,3219.77,Platinum
13881.0,20,17159.52,857.976,17159.52,Platinum
13882.0,5,1191.13,238.22600000000003,1191.13,Gold
13883.0,5,2674.48,534.896,2674.4799999999996,Platinum
13884.0,5,787.6,157.52,787.6,Gold
13885.0,2,506.8,253.4,506.8,Silver
13886.0,1,243.56,243.56,243.56,Bronze
13887.0,1,349.55,349.55,349.55,Silver
13888.0,2,595.67,297.835,595.67,Silver
13889.0,1,416.90000000000003,416.90000000000003,416.90000000000003,Silver
13890.0,10,1883.8100000000002,188.38100000000003,1883.8100000000004,Platinum
13892.0,4,632.97,158.2425,632.97,Silver
13893.0,1,821.1,821.1,821.1,Gold
13894.0,3,564.62,188.20666666666668,564.62,Silver
13895.0,4,2593.07,648.2675,2593.07,Platinum
13897.0,1,311.16,311.16,311.16,Silver
13898.0,1,155.93,155.93,155.93,Bronze
13899.0,2,388.52,194.26,388.52,Silver
13900.0,3,740.95,246.98333333333335,740.95,Gold
13901.0,5,2867.2,573.4399999999999,2867.2,Platinum
13904.0,2,332.64,166.32,332.64,Silver
13908.0,4,2369.55,592.3875,2369.55,Platinum
13911.0,9,2580.91,286.7677777777778,2580.91,Platinum
13914.0,2,626.45,313.225,626.45,Silver
13917.0,2,272.04,136.02,272.04,Bronze
13918.0,2,1212.8400000000001,606.4200000000001,1212.8400000000001,Gold
13919.0,2,384.81,192.405,384.81,Silver
13922.0,1,172.25,172.25,172.25,Bronze
13923.0,1,351.13,351.13,351.13,Silver
13924.0,6,1838.8500000000001,306.475,1838.8500000000001,Platinum
13925.0,4,678.25,169.5625,678.25,Gold
13926.0,1,223.85000000000002,223.85000000000002,223.85000000000002,Bronze
13927.0,1,348.99,348.99,348.99,Silver
13928.0,4,464.57,116.1425,464.57,Silver
13929.0,2,842.65,421.325,842.65,Gold
13930.0,2,337.34,168.67,337.34,Silver
13931.0,2,1237.53,618.765,1237.53,Gold
13932.0,1,307.4,307.4,307.4,Silver
13933.0,2,608.7900000000001,304.39500000000004,608.7900000000001,Silver
13934.0,1,922.1,922.1,922.1,Gold
13936.0,1,376.58,376.58,376.58,Silver
13937.0,1,158.85,158.85,158.85,Bronze
13938.0,1,71.66,71.66,71.66,Bronze
13939.0,3,568.55,189.51666666666665,568.55,Silver
13940.0,4,839.14,209.785,839.14,Gold
13941.0,5,5112.96,1022.592,5112.96,Platinum
13946.0,3,561.5699999999999,187.18999999999997,561.5699999999999,Silver
13947.0,1,90.6,90.6,90.6,Bronze
13948.0,1,102.0,102.0,102.0,Bronze
13949.0,6,2427.32,404.55333333333334,2427.32,Platinum
13950.0,4,745.06,186.265,745.06,Gold
13951.0,3,674.45,224.8166666666667,674.45,Gold
13952.0,2,3251.071,1625.5355,3251.071,Platinum
13953.0,7,3515.68,502.23999999999995,3515.68,Platinum
13954.0,2,439.92,219.96,439.92,Silver
13955.0,2,322.96,161.48,322.96,Silver
13956.0,5,1019.27,203.85399999999998,1019.27,Gold
13959.0,3,594.04,198.01333333333332,594.04,Silver
13960.0,2,230.22,115.11,230.22,Bronze
13962.0,2,169.55,84.775,169.55,Bronze
13963.0,4,664.54,166.135,664.54,Silver
13967.0,1,80.7,80.7,80.7,Bronze
13969.0,18,9024.17,501.34277777777777,9024.17,Platinum
13971.0,8,2758.26,344.7825,2758.26,Platinum
13972.0,2,190.25,95.125,190.25,Bronze
13973.0,1,264.7,264.7,264.7,Bronze
13974.0,1,413.59000000000003,413.59000000000003,413.59000000000003,Silver
13975.0,6,2461.2400000000002,410.2066666666667,2461.2400000000002,Platinum
13976.0,1,357.98,357.98,357.98,Silver
13978.0,2,196.79000000000002,98.39500000000001,196.79000000000002,Bronze
13979.0,1,869.87,869.87,869.87,Gold
13980.0,1,200.14,200.14,200.14,Bronze
13982.0,4,1871.81,467.9525,1871.81,Platinum
13983.0,12,2603.43,216.9525,2603.43,Platinum
13984.0,5,920.51,184.102,920.51,Gold
13985.0,15,7060.13,470.67533333333336,7060.13,Platinum
13986.0,1,320.46,320.46,320.46,Silver
13988.0,6,4147.96,691.3266666666667,4147.96,Platinum
13989.0,2,1266.08,633.04,1266.08,Gold
13990.0,1,311.3,311.3,311.3,Silver
13991.0,6,852.88,142.14666666666668,852.8800000000001,Gold
13992.0,1,76.8,76.8,76.8,Bronze
13993.0,9,3466.36,385.1511111111111,3466.36,Platinum
13994.0,6,2274.14,379.0233333333333,2274.14,Platinum
13995.0,5,1393.69,278.738,1393.69,Gold
13999.0,12,3901.81,325.1508333333333,3901.8099999999995,Platinum
14000.0,1,635.66,635.66,635.66,Silver
14001.0,3,2043.0800000000002,681.0266666666668,2043.0800000000004,Platinum
14002.0,2,529.73,264.865,529.73,Silver
14004.0,7,4582.64,654.6628571428572,4582.64,Platinum
14005.0,5,2874.72,574.944,2874.72,Platinum
14006.0,3,962.19,320.73,962.19,Gold
14009.0,2,695.61,347.805,695.61,Gold
14012.0,1,328.8,328.8,328.8,Silver
14013.0,3,473.02,157.67333333333332,473.02,Silver
14014.0,1,505.18,505.18,505.18,Silver
14015.0,1,917.34,917.34,917.34,Gold
14016.0,4,4341.21,1085.3025,4341.21,Platinum
14019.0,3,1421.61,473.86999999999995,1421.61,Gold
14020.0,2,642.8,321.4,642.8,Silver
14021.0,3,631.9,210.63333333333333,631.9,Silver
14022.0,1,440.0,440.0,440.0,Silver
14023.0,2,584.07,292.035,584.07,Silver
14024.0,2,327.7,163.85,327.7,Silver
14027.0,1,104.82,104.82,104.82,Bronze
14029.0,2,467.66,233.83,467.66,Silver
14030.0,8,2358.84,294.855,2358.84,Platinum
14031.0,19,17286.86,909.8347368421053,17286.86,Platinum
14032.0,11,2975.59,270.5081818181818,2975.59,Platinum
14034.0,3,648.89,216.29666666666665,648.89,Silver
14035.0,5,1428.02,285.604,1428.02,Gold
14036.0,1,626.65,626.65,626.65,Silver
14037.0,2,147.20000000000002,73.60000000000001,147.20000000000002,Bronze
14038.0,3,1560.38,520.1266666666667,1560.38,Gold
14039.0,1,152.2,152.2,152.2,Bronze
14040.0,12,3560.32,296.6933333333333,3560.3199999999997,Platinum
14041.0,1,141.41,141.41,141.41,Bronze
14044.0,4,646.42,161.605,646.42,Silver
14045.0,4,1659.75,414.9375,1659.75,Gold
14046.0,1,154.99,154.99,154.99,Bronze
14047.0,5,1308.6100000000001,261.72200000000004,1308.6100000000001,Gold
14048.0,1,409.93,409.93,409.93,Silver
14049.0,4,5578.72,1394.68,5578.72,Platinum
14050.0,2,746.36,373.18,746.36,Gold
14051.0,23,15610.390000000001,678.7126086956522,15610.390000000001,Platinum
14052.0,1,225.36,225.36,225.36,Bronze
14053.0,2,260.25,130.125,260.25,Bronze
14054.0,1,92.46,92.46,92.46,Bronze
14055.0,1,725.6400000000001,725.6400000000001,725.6400000000001,Gold
14056.0,23,8152.71,354.46565217391304,8152.71,Platinum
14057.0,17,6211.66,365.39176470588234,6211.66,Platinum
14059.0,1,183.6,183.6,183.6,Bronze
14060.0,19,6140.42,323.18,6140.42,Platinum
14062.0,12,10464.85,872.0708333333333,10464.85,Platinum
14064.0,5,1334.34,266.868,1334.34,Gold
14066.0,1,152.55,152.55,152.55,Bronze
14067.0,2,374.7,187.35,374.7,Silver
14068.0,1,265.85,265.85,265.85,Bronze
14071.0,8,1437.57,179.69625,1437.57,Gold
14073.0,1,151.04,151.04,151.04,Bronze
14075.0,3,942.26,314.08666666666664,942.26,Gold
14076.0,1,118.67,118.67,118.67,Bronze
14077.0,5,499.41999999999996,99.88399999999999,499.41999999999996,Silver
14078.0,6,1049.37,174.89499999999998,1049.37,Gold
14079.0,1,375.1,375.1,375.1,Silver
14080.0,1,45.599999999999994,45.599999999999994,45.599999999999994,Bronze
14081.0,2,921.62,460.81,921.62,Gold
14082.0,1,182.25,182.25,182.25,Bronze
14083.0,9,1002.9,111.43333333333334,1002.9000000000001,Gold
14085.0,18,4421.29,245.62722222222223,4421.29,Platinum
14087.0,1,191.47,191.47,191.47,Bronze
14088.0,13,50491.81,3883.9853846153846,50491.81,Platinum
14089.0,1,158.75,158.75,158.75,Bronze
14090.0,1,76.32000000000001,76.32000000000001,76.32000000000001,Bronze
14092.0,14,4076.91,291.2078571428571,4076.9099999999994,Platinum
14093.0,1,433.86,433.86,433.86,Silver
14096.0,17,65164.79,3833.2229411764706,65164.79,Platinum
14098.0,1,147.35,147.35,147.35,Bronze
14099.0,11,3104.17,282.1972727272727,3104.17,Platinum
14100.0,1,191.95000000000002,191.95000000000002,191.95000000000002,Bronze
14101.0,6,5976.79,996.1316666666667,5976.79,Platinum
14102.0,5,1105.8799999999999,221.176,1105.8799999999999,Gold
14104.0,2,216.20999999999998,108.10499999999999,216.20999999999998,Bronze
14105.0,1,1266.23,1266.23,1266.23,Gold
14107.0,7,2703.23,386.17571428571426,2703.23,Platinum
14108.0,2,597.91,298.955,597.91,Silver
14109.0,1,144.2,144.2,144.2,Bronze
14110.0,12,5683.15,473.5958333333333,5683.15,Platinum
14111.0,4,692.85,173.2125,692.85,Gold
14112.0,7,2915.15,416.45,2915.15,Platinum
14113.0,4,1840.42,460.105,1840.42,Platinum
14114.0,2,386.53,193.265,386.53,Silver
14116.0,5,1382.74,276.548,1382.74,Gold
14117.0,1,90.0,90.0,90.0,Bronze
14121.0,4,2780.15,695.0375,2780.15,Platinum
14124.0,1,419.58000000000004,419.58000000000004,419.58000000000004,Silver
14125.0,3,2720.63,906.8766666666667,2720.63,Platinum
14126.0,3,706.1300000000001,235.3766666666667,706.1300000000001,Gold
14127.0,3,709.71,236.57000000000002,709.71,Gold
14128.0,2,637.5,318.75,637.5,Silver
14129.0,5,1123.8600000000001,224.77200000000002,1123.8600000000001,Gold
14130.0,1,480.91,480.91,480.91,Silver
14132.0,11,3586.0299999999997,326.00272727272727,3586.0299999999997,Platinum
14133.0,3,605.64,201.88,605.64,Silver
14135.0,15,4690.31,312.68733333333336,4690.31,Platinum
14138.0,2,965.8800000000001,482.94000000000005,965.8800000000001,Gold
14139.0,1,415.82,415.82,415.82,Silver
14140.0,2,935.05,467.525,935.05,Gold
14141.0,4,915.13,228.7825,915.13,Gold
14142.0,1,311.81,311.81,311.81,Silver
14143.0,1,115.8,115.8,115.8,Bronze
14145.0,4,3742.2,935.55,3742.2,Platinum
14146.0,5,4191.0,838.2,4191.0,Platinum
14147.0,2,483.4,241.7,483.4,Silver
14148.0,1,157.2,157.2,157.2,Bronze
14149.0,1,446.62,446.62,446.62,Silver
14150.0,2,658.64,329.32,658.64,Silver
14152.0,2,621.29,310.645,621.29,Silver
14154.0,2,1345.62,672.81,1345.62,Gold
14155.0,1,118.75,118.75,118.75,Bronze
14156.0,55,117210.08,2131.0923636363636,117210.08,Platinum
14157.0,2,424.89000000000004,212.44500000000002,424.89000000000004,Silver
14158.0,1,507.66,507.66,507.66,Silver
14159.0,11,4630.35,420.94090909090914,4630.35,Platinum
14161.0,3,1097.6200000000001,365.8733333333334,1097.6200000000001,Gold
14162.0,2,289.36,144.68,289.36,Bronze
14163.0,4,2445.91,611.4775,2445.91,Platinum
14164.0,2,1631.77,815.885,1631.77,Gold
14165.0,1,120.44,120.44,120.44,Bronze
14167.0,4,562.59,140.6475,562.59,Silver
14171.0,1,363.79,363.79,363.79,Silver
14173.0,4,450.84,112.71,450.84,Silver
14174.0,1,134.46,134.46,134.46,Bronze
14175.0,3,3222.3,1074.1000000000001,3222.3,Platinum
14176.0,4,576.9000000000001,144.22500000000002,576.9000000000001,Silver
14177.0,4,549.46,137.365,549.46,Silver
14178.0,7,1600.26,228.60857142857142,1600.26,Gold
14179.0,2,701.57,350.785,701.57,Gold
14180.0,25,4748.52,189.94080000000002,4748.52,Platinum
14184.0,1,452.89,452.89,452.89,Silver
14185.0,1,197.65,197.65,197.65,Bronze
14188.0,6,2054.36,342.3933333333334,2054.36,Platinum
14189.0,15,4654.08,310.272,4654.08,Platinum
14191.0,13,4684.76,360.36615384615385,4684.76,Platinum
14193.0,2,853.39,426.695,853.39,Gold
14194.0,21,11349.52,540.4533333333334,11349.52,Platinum
14195.0,2,1012.0,506.0,1012.0,Gold
14196.0,1,335.52,335.52,335.52,Silver
14198.0,4,701.4,175.35,701.4,Gold
14199.0,1,185.39999999999998,185.39999999999998,185.39999999999998,Bronze
14201.0,7,747.44,106.77714285714286,747.44,Gold
14204.0,1,150.61,150.61,150.61,Bronze
14205.0,2,466.7,233.35,466.7,Silver
14206.0,1,328.15999999999997,328.15999999999997,328.15999999999997,Silver
14208.0,1,151.74,151.74,151.74,Bronze
14209.0,6,2073.43,345.57166666666666,2073.43,Platinum
14210.0,6,1905.8400000000001,317.64000000000004,1905.8400000000001,Platinum
14211.0,9,2241.1,249.0111111111111,2241.1,Platinum
14212.0,1,1070.48,1070.48,1070.48,Gold
14214.0,5,1004.38,200.876,1004.38,Gold
14215.0,6,1789.72,298.2866666666667,1789.7200000000003,Platinum
14216.0,4,1839.3,459.825,1839.3,Platinum
14217.0,17,2004.98,117.94,2004.98,Platinum
14218.0,1,169.48000000000002,169.48000000000002,169.48000000000002,Bronze
14219.0,1,89.94,89.94,89.94,Bronze
14220.0,2,632.4,316.2,632.4,Silver
14221.0,9,3432.8,381.4222222222222,3432.8,Platinum
14222.0,1,683.17,683.17,683.17,Gold
14223.0,3,991.13,330.37666666666667,991.13,Gold
14224.0,4,1009.73,252.4325,1009.73,Gold
14226.0,5,2214.79,442.95799999999997,2214.79,Platinum
14227.0,10,3350.96,335.096,3350.96,Platinum
14229.0,3,1547.2,515.7333333333333,1547.2,Gold
14231.0,3,925.71,308.57,925.71,Gold
14232.0,5,2048.07,409.61400000000003,2048.07,Platinum
14233.0,4,1462.72,365.68,1462.72,Gold
14234.0,4,754.12,188.53,754.12,Gold
14235.0,5,3144.86,628.972,3144.8599999999997,Platinum
14236.0,2,490.86,245.43,490.86,Silver
14237.0,1,161.0,161.0,161.0,Bronze
14238.0,1,146.85,146.85,146.85,Bronze
14239.0,11,2380.85,216.4409090909091,2380.85,Platinum
14240.0,2,890.34,445.17,890.34,Gold
14241.0,1,213.70000000000002,213.70000000000002,213.70000000000002,Bronze
14242.0,2,280.55,140.275,280.55,Bronze
14243.0,10,2588.77,258.877,2588.77,Platinum
14245.0,2,1693.45,846.725,1693.45,Platinum
14246.0,3,1474.06,491.3533333333333,1474.06,Gold
14247.0,1,136.76999999999998,136.76999999999998,136.76999999999998,Bronze
14248.0,1,302.58,302.58,302.58,Bronze
14250.0,3,1904.05,634.6833333333333,1904.0499999999997,Platinum
14251.0,5,2879.7000000000003,575.94,2879.7000000000003,Platinum
14256.0,2,969.0600000000001,484.53000000000003,969.0600000000001,Gold
14257.0,5,3099.7200000000003,619.9440000000001,3099.7200000000003,Platinum
14258.0,9,12669.98,1407.7755555555555,12669.98,Platinum
14259.0,1,120.0,120.0,120.0,Bronze
14261.0,2,1163.45,581.725,1163.45,Gold
14262.0,8,2618.23,327.27875,2618.23,Platinum
14264.0,2,333.97,166.985,333.97,Silver
14265.0,2,530.18,265.09,530.18,Silver
14267.0,3,1516.24,505.41333333333336,1516.24,Gold
14270.0,1,492.65000000000003,492.65000000000003,492.65000000000003,Silver
14271.0,1,112.32,112.32,112.32,Bronze
14272.0,2,437.96,218.98,437.96,Silver
14273.0,4,559.97,139.9925,559.97,Silver
14276.0,3,1119.74,373.24666666666667,1119.74,Gold
14277.0,3,4188.0,1396.0,4188.0,Platinum
14280.0,1,134.04,134.04,134.04,Bronze
14282.0,15,3701.44,246.76266666666666,3701.44,Platinum
14284.0,2,595.25,297.625,595.25,Silver
14285.0,4,1910.01,477.5025,1910.01,Platinum
14286.0,3,4628.75,1542.9166666666667,4628.75,Platinum
14287.0,3,176.63,58.876666666666665,176.63,Bronze
14288.0,1,426.6,426.6,426.6,Silver
14289.0,6,911.26,151.87666666666667,911.26,Gold
14290.0,5,2314.65,462.93,2314.65,Platinum
14291.0,11,3883.25,353.02272727272725,3883.25,Platinum
14292.0,9,4871.93,541.3255555555556,4871.93,Platinum
14293.0,4,1046.56,261.64,1046.56,Gold
14295.0,1,166.20000000000002,166.20000000000002,166.20000000000002,Bronze
14297.0,4,1305.33,326.3325,1305.33,Gold
14298.0,44,51527.3,1171.075,51527.3,Platinum
14299.0,9,3965.62,440.6244444444444,3965.62,Platinum
14300.0,1,43.2,43.2,43.2,Bronze
14301.0,1,640.14,640.14,640.14,Silver
14304.0,1,383.45,383.45,383.45,Silver
14305.0,3,1858.96,619.6533333333333,1858.96,Platinum
14306.0,2,2093.32,1046.66,2093.32,Platinum
14307.0,6,2995.72,499.28666666666663,2995.72,Platinum
14309.0,9,2352.53,261.39222222222224,2352.53,Platinum
14311.0,1,310.26,310.26,310.26,Silver
14312.0,6,1611.59,268.5983333333333,1611.5899999999997,Gold
14314.0,1,120.0,120.0,120.0,Bronze
14315.0,6,2481.13,413.5216666666667,2481.13,Platinum
14317.0,1,508.58000000000004,508.58000000000004,508.58000000000004,Silver
14320.0,2,477.79,238.895,477.79,Silver
14321.0,5,1530.75,306.15,1530.75,Gold
14323.0,2,605.0600000000001,302.53000000000003,605.0600000000001,Silver
14326.0,1,183.85,183.85,183.85,Bronze
14327.0,1,311.65,311.65,311.65,Silver
14329.0,7,4975.24,710.7485714285714,4975.24,Platinum
14331.0,2,462.65999999999997,231.32999999999998,462.65999999999997,Silver
14332.0,3,840.21,280.07,840.21,Gold
14333.0,1,415.2,415.2,415.2,Silver
14334.0,8,2552.21,319.02625,2552.21,Platinum
14335.0,2,454.86,227.43,454.86,Silver
14336.0,4,1614.91,403.7275,1614.91,Gold
14338.0,2,588.22,294.11,588.22,Silver
14339.0,1,309.52,309.52,309.52,Silver
14340.0,1,134.7,134.7,134.7,Bronze
14341.0,8,2166.98,270.8725,2166.98,Platinum
14342.0,4,668.5600000000001,167.14000000000001,668.5600000000001,Silver
14344.0,8,889.9300000000001,111.24125000000001,889.9300000000001,Gold
14345.0,1,108.97999999999999,108.97999999999999,108.97999999999999,Bronze
14346.0,2,1021.58,510.79,1021.58,Gold
14348.0,1,409.57,409.57,409.57,Silver
14349.0,1,133.5,133.5,133.5,Bronze
14350.0,1,282.93,282.93,282.93,Bronze
14351.0,1,51.0,51.0,51.0,Bronze
14352.0,4,1078.96,269.74,1078.96,Gold
14353.0,1,90.6,90.6,90.6,Bronze
14354.0,2,163.62,81.81,163.62,Bronze
14355.0,1,174.4,174.4,174.4,Bronze
14356.0,2,701.23,350.615,701.23,Gold
14357.0,1,225.12,225.12,225.12,Bronze
14359.0,3,912.18,304.06,912.1800000000001,Gold
14360.0,4,2118.03,529.5075,2118.03,Platinum
14362.0,1,151.5,151.5,151.5,Bronze
14364.0,8,3717.35,464.66875,3717.35,Platinum
14367.0,16,9227.82,576.73875,9227.82,Platinum
14368.0,1,155.0,155.0,155.0,Bronze
14371.0,1,100.5,100.5,100.5,Bronze
14373.0,1,76.55,76.55,76.55,Bronze
14375.0,1,235.56,235.56,235.56,Bronze
14377.0,2,617.05,308.525,617.05,Silver
14379.0,2,348.1,174.05,348.1,Silver
14381.0,1,202.68,202.68,202.68,Bronze
14382.0,1,615.49,615.49,615.49,Silver
14383.0,3,1247.69,415.8966666666667,1247.69,Gold
14385.0,3,202.11,67.37,202.11,Bronze
14386.0,1,142.4,142.4,142.4,Bronze
14387.0,3,1727.6,575.8666666666667,1727.6,Platinum
14388.0,8,3212.84,401.605,3212.84,Platinum
14389.0,2,1043.46,521.73,1043.46,Gold
14390.0,9,4642.57,515.8411111111111,4642.57,Platinum
14393.0,1,67.95,67.95,67.95,Bronze
14395.0,9,3479.91,386.65666666666664,3479.91,Platinum
14396.0,2,487.99,243.995,487.99,Silver
14397.0,19,2612.96,137.52421052631578,2612.96,Platinum
14400.0,1,574.7,574.7,574.7,Silver
14401.0,13,4051.48,311.6523076923077,4051.4800000000005,Platinum
14403.0,4,1475.81,368.9525,1475.81,Gold
14404.0,6,1449.32,241.5533333333333,1449.32,Gold
14406.0,1,156.75,156.75,156.75,Bronze
14407.0,6,2157.73,359.62166666666667,2157.73,Platinum
14408.0,7,2599.03,371.29,2599.03,Platinum
14409.0,6,2059.4500000000003,343.24166666666673,2059.4500000000003,Platinum
14410.0,9,1100.27,122.25222222222222,1100.27,Gold
14411.0,1,1063.0,1063.0,1063.0,Gold
14412.0,2,770.03,385.015,770.03,Gold
14413.0,1,121.05,121.05,121.05,Bronze
14414.0,7,1496.98,213.8542857142857,1496.98,Gold
14415.0,13,5855.57,450.42846153846153,5855.57,Platinum
14416.0,2,490.22,245.11,490.22,Silver
14418.0,3,1937.25,645.75,1937.25,Platinum
14419.0,6,1051.79,175.29833333333332,1051.79,Gold
14420.0,1,387.52,387.52,387.52,Silver
14421.0,2,813.11,406.555,813.11,Gold
14422.0,6,4263.64,710.6066666666667,4263.64,Platinum
14423.0,1,265.2,265.2,265.2,Bronze
14424.0,1,322.08,322.08,322.08,Silver
14426.0,10,4481.67,448.16700000000003,4481.67,Platinum
14427.0,2,363.34000000000003,181.67000000000002,363.34000000000003,Silver
14428.0,5,1224.06,244.81199999999998,1224.06,Gold
14431.0,1,470.36,470.36,470.36,Silver
14432.0,6,2248.5,374.75,2248.5,Platinum
14434.0,6,1372.8,228.79999999999998,1372.8,Gold
14436.0,1,89.06,89.06,89.06,Bronze
14437.0,1,63.0,63.0,63.0,Bronze
14438.0,1,131.9,131.9,131.9,Bronze
14439.0,1,2661.24,2661.24,2661.24,Platinum
14440.0,5,2357.6800000000003,471.53600000000006,2357.6800000000003,Platinum
14441.0,4,1712.89,428.2225,1712.89,Platinum
14442.0,2,1589.82,794.91,1589.82,Gold
14443.0,4,1420.2,355.05,1420.2,Gold
14446.0,4,1010.35,252.5875,1010.35,Gold
14447.0,5,1163.23,232.64600000000002,1163.23,Gold
14448.0,2,375.35,187.675,375.35,Silver
14449.0,4,885.8,221.45,885.8,Gold
14450.0,3,483.25,161.08333333333334,483.25,Silver
14451.0,2,643.9,321.95,643.9,Silver
14452.0,2,259.05,129.525,259.05,Bronze
14453.0,1,119.93,119.93,119.93,Bronze
14456.0,9,3017.28,335.25333333333333,3017.2799999999997,Platinum
14457.0,1,113.64,113.64,113.64,Bronze
14459.0,1,1837.92,1837.92,1837.92,Platinum
14460.0,3,434.34,144.78,434.34000000000003,Silver
14461.0,3,2103.06,701.02,2103.06,Platinum
14462.0,11,1980.57,180.05181818181816,1980.5699999999997,Platinum
14463.0,3,529.62,176.54,529.62,Silver
14465.0,3,1038.44,346.1466666666667,1038.44,Gold
14466.0,7,2272.4,324.62857142857143,2272.4,Platinum
14467.0,4,596.26,149.065,596.26,Silver
14470.0,2,461.19,230.595,461.19,Silver
14472.0,8,1852.67,231.58375,1852.67,Platinum
14473.0,2,234.34000000000003,117.17000000000002,234.34000000000003,Bronze
14474.0,1,547.66,547.66,547.66,Silver
14475.0,3,925.85,308.6166666666667,925.85,Gold
14476.0,1,193.0,193.0,193.0,Bronze
14477.0,4,1309.6,327.4,1309.6,Gold
14479.0,2,316.25,158.125,316.25,Silver
14480.0,1,279.05,279.05,279.05,Bronze
14481.0,2,636.51,318.255,636.51,Silver
14482.0,6,2022.81,337.135,2022.81,Platinum
14483.0,1,137.1,137.1,137.1,Bronze
14484.0,1,321.92,321.92,321.92,Silver
14485.0,1,162.8,162.8,162.8,Bronze
14487.0,6,1165.48,194.24666666666667,1165.48,Gold
14488.0,1,1064.28,1064.28,1064.28,Gold
14489.0,1,463.38,463.38,463.38,Silver
14491.0,2,340.93,170.465,340.93,Silver
14493.0,5,2383.2400000000002,476.648,2383.2400000000002,Platinum
14494.0,1,139.56,139.56,139.56,Bronze
14495.0,2,123.8,61.9,123.8,Bronze
